Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789886216,12,,Aggregated,1.900000,0.000000,2000,2700,3300,5000,11000,17000,21000,22000,24000,24000,24000,150,0,2000,4013.430373100129,1078.2218149997789,24096.41968899996,231.84
1789886217,12,,Aggregated,2.100000,0.000000,1900,2700,3300,4900,9500,17000,20000,22000,24000,24000,24000,151,0,1900,3997.1358697286096,1078.2218149997789,24096.41968899996,231.7748344370861
1789886218,12,,Aggregated,1.800000,0.000000,1900,2700,3300,4900,9500,17000,20000,22000,24000,24000,24000,153,0,1900,3963.790827366147,1078.2218149997789,24096.41968899996,231.64705882352942
1789886219,12,,Aggregated,1.800000,0.000000,1900,2700,3300,4900,9500,17000,20000,22000,24000,24000,24000,154,0,1900,3953.2879843702617,1078.2218149997789,24096.41968899996,231.58441558441558
1789886220,12,,Aggregated,1.600000,0.000000,1900,2700,3300,4900,9500,17000,20000,22000,24000,24000,24000,156,0,1900,3922.067290711674,1078.2218149997789,24096.41968899996,231.92307692307693
1789886221,12,,Aggregated,1.600000,0.000000,1900,2700,3200,4700,9300,17000,20000,22000,24000,24000,24000,161,0,1900,3868.8944407392537,1078.2218149997789,24096.41968899996,231.8385093167702
1789886222,12,,Aggregated,1.600000,0.000000,1900,2700,3200,4700,9300,17000,20000,22000,24000,24000,24000,161,0,1900,3868.8944407392537,1078.2218149997789,24096.41968899996,231.8385093167702
1789886223,12,,Aggregated,1.700000,0.000000,1900,2700,3200,4700,9300,17000,20000,22000,24000,24000,24000,163,0,1900,3842.5667733804944,1078.2218149997789,24096.41968899996,231.71779141104295
1789886224,12,,Aggregated,1.700000,0.000000,1900,2700,3200,4700,9300,17000,20000,22000,24000,24000,24000,163,0,1900,3842.5667733804944,1078.2218149997789,24096.41968899996,231.71779141104295
1789886225,12,,Aggregated,1.900000,0.000000,1900,2500,3100,4700,9300,17000,20000,22000,24000,24000,24000,165,0,1900,3814.8539561577013,1078.2218149997789,24096.41968899996,231.6
1789886226,12,,Aggregated,1.700000,0.000000,1900,2500,3100,4700,9300,17000,20000,22000,24000,24000,24000,167,0,1900,3789.2409140360414,1078.2218149997789,24096.41968899996,231.7005988023952
1789886227,12,,Aggregated,1.700000,0.000000,1900,2500,3100,4700,9300,17000,20000,22000,24000,24000,24000,167,0,1900,3789.2409140360414,1078.2218149997789,24096.41968899996,231.7005988023952
1789886228,12,,Aggregated,1.600000,0.000000,1900,2500,3100,4000,8000,17000,20000,22000,24000,24000,24000,171,0,1900,3757.791528824672,1078.2218149997789,24096.41968899996,231.68421052631578
1789886229,12,,Aggregated,1.700000,0.000000,2000,2700,3000,4000,8000,17000,20000,22000,24000,24000,24000,173,0,2000,3748.951879722651,1078.2218149997789,24096.41968899996,231.78034682080926
1789886230,12,,Aggregated,1.700000,0.000000,1900,2500,3000,4000,8000,17000,20000,22000,24000,24000,24000,175,0,1900,3721.2991463772482,1078.2218149997789,24096.41968899996,231.66857142857143
1789886231,12,,Aggregated,1.800000,0.000000,1900,2500,3000,3800,8000,17000,20000,22000,24000,24000,24000,177,0,1900,3693.9741831865435,1078.2218149997789,24096.41968899996,231.5593220338983
1789886232,12,,Aggregated,1.800000,0.000000,1900,2500,3000,3800,8000,17000,20000,22000,24000,24000,24000,177,0,1900,3693.9741831865435,1078.2218149997789,24096.41968899996,231.5593220338983
1789886233,12,,Aggregated,1.900000,0.000000,1900,2500,3000,3800,8000,17000,20000,22000,24000,24000,24000,179,0,1900,3675.2496434470227,1078.2218149997789,24096.41968899996,231.6536312849162
1789886234,12,,Aggregated,1.900000,0.000000,1900,2500,3000,3800,8000,17000,20000,22000,24000,24000,24000,179,0,1900,3675.2496434470227,1078.2218149997789,24096.41968899996,231.6536312849162
1789886235,12,,Aggregated,1.600000,0.000000,1900,2500,3000,3700,8000,17000,20000,22000,24000,24000,24000,182,0,1900,3637.1433699451504,1078.2218149997789,24096.41968899996,231.4945054945055
1789886236,12,,Aggregated,1.600000,0.000000,1900,2500,3000,3400,8000,17000,20000,22000,24000,24000,24000,186,0,1900,3603.861045231274,1078.2218149997789,24096.41968899996,231.48387096774192
1789886237,12,,Aggregated,1.900000,0.000000,1900,2500,3000,3400,8000,17000,20000,22000,24000,24000,24000,187,0,1900,3600.620317566937,1078.2218149997789,24096.41968899996,231.62566844919786
1789886238,12,,Aggregated,1.700000,0.000000,1900,2500,3000,3400,8000,17000,20000,22000,24000,24000,24000,189,0,1900,3579.3488790847455,1078.2218149997789,24096.41968899996,231.52380952380952
1789886239,12,,Aggregated,1.900000,0.000000,1900,2500,3000,3300,7900,17000,20000,22000,24000,24000,24000,191,0,1900,3552.964369790663,1058.7457649999124,24096.41968899996,231.59162303664922
1789886240,12,,Aggregated,1.900000,0.000000,1900,2500,3000,3300,7900,17000,20000,22000,24000,24000,24000,191,0,1900,3552.964369790663,1058.7457649999124,24096.41968899996,231.59162303664922
1789886241,12,,Aggregated,2.000000,0.000000,1900,2400,3000,3300,7900,17000,20000,22000,24000,24000,24000,194,0,1900,3514.6012646186455,1058.7457649999124,24096.41968899996,231.44329896907217
1789886242,12,,Aggregated,2.000000,0.000000,1900,2400,3000,3300,7900,17000,20000,22000,24000,24000,24000,194,0,1900,3514.6012646186455,1058.7457649999124,24096.41968899996,231.44329896907217
1789886243,12,,Aggregated,2.000000,0.000000,1900,2400,3000,3300,7900,17000,20000,22000,24000,24000,24000,194,0,1900,3514.6012646186455,1058.7457649999124,24096.41968899996,231.44329896907217
1789886244,12,,Aggregated,1.700000,0.000000,1900,2500,3000,3300,7900,17000,20000,22000,24000,24000,24000,198,0,1900,3492.464314656635,1058.7457649999124,24096.41968899996,231.43434343434345
1789886245,12,,Aggregated,1.700000,0.000000,1900,2500,3000,3300,7900,17000,20000,22000,24000,24000,24000,200,0,1900,3481.1109085700737,1058.7457649999124,24096.41968899996,231.5
1789886246,12,,Aggregated,1.500000,0.000000,1900,2500,3000,3300,7600,14000,19000,21000,24000,24000,24000,202,0,1900,3476.2488715842314,1058.7457649999124,24096.41968899996,231.40594059405942
